Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA
Norway,Eliteserien,2026,16/05/2026,15:00,Lillestrom,Sandefjord,3,1,H,,,,1.87,3.75,4.2,1.79,3.63,3.87,1.87,3.85,4.6,1.8,3.75,4.2
Norway,Eliteserien,2026,16/05/2026,15:00,Molde,Kristiansund,1,0,H,,,,1.4,5.33,7,1.36,4.84,6.61,1.44,5.5,7.8,1.4,4.75,7
Norway,Eliteserien,2026,16/05/2026,15:00,Rosenborg,Aalesund,2,3,A,,,,1.67,4.25,5.25,1.6,4.03,4.64,1.65,4.5,5.5,1.6,4.2,5.25
Norway,Eliteserien,2026,16/05/2026,15:00,Viking,Start,6,3,H,,,,1.2,7.5,15,1.17,6.79,12.34,1.2,8.4,16.5,1.17,7,15
Norway,Eliteserien,2026,16/05/2026,17:00,Bodo/Glimt,Tromso,5,0,H,,,,1.43,5.33,7,1.38,4.78,6.41,1.42,5.6,8,1.42,4.75,7
Norway,Eliteserien,2026,16/05/2026,19:00,Valerenga,Sarpsborg 08,3,2,H,,,,1.87,4.1,3.85,1.81,3.88,3.53,1.94,4.2,3.9,1.85,4.1,3.5
Norway,Eliteserien,2026,20/05/2026,17:00,Start,Bodo/Glimt,1,4,A,,,,10,6.4,1.3,8.36,5.79,1.26,10.5,6.6,1.31,8,6,1.29
Norway,Eliteserien,2026,20/05/2026,18:00,Lillestrom,Kristiansund,1,2,A,,,,1.44,5,7.2,1.4,4.57,6.26,1.45,5.1,7.8,1.42,5,6.25
Norway,Eliteserien,2026,20/05/2026,19:00,Aalesund,Brann,2,1,H,,,,3.55,4,2,3.25,3.76,1.93,3.55,4.1,2.08,3.2,4,2
Norway,Eliteserien,2026,24/05/2026,15:00,Bodo/Glimt,Brann,3,1,H,,,,1.3,6.5,9.4,1.26,5.93,7.79,1.31,7.2,9.4,1.27,6.5,8
Norway,Eliteserien,2026,24/05/2026,17:00,Kristiansund,Viking,1,2,A,,,,5.5,4.75,1.53,5.18,4.38,1.49,6,4.9,1.56,5,4.75,1.53
Norway,Eliteserien,2026,25/05/2026,13:30,Start,Valerenga,2,0,H,,,,3,3.75,2.23,2.9,3.56,2.13,3.2,3.95,2.26,2.9,3.75,2.2
Norway,Eliteserien,2026,25/05/2026,16:00,HamKam,Lillestrom,2,0,H,,,,3.75,3.75,2.05,3.38,3.56,1.94,3.9,3.9,2.02,3.75,3.6,1.91
Norway,Eliteserien,2026,25/05/2026,16:00,KFUM Oslo,Rosenborg,2,0,H,,,,2.33,3.5,3.1,2.21,3.41,2.89,2.32,3.7,3.25,2.2,3.5,3.1
Norway,Eliteserien,2026,25/05/2026,16:00,Sarpsborg 08,Molde,2,1,H,,,,2.55,3.8,2.55,2.49,3.6,2.42,2.66,3.9,2.64,2.55,3.5,2.55
Norway,Eliteserien,2026,25/05/2026,16:00,Tromso,Aalesund,1,1,D,,,,1.53,4.5,7.25,1.46,4.23,5.9,1.54,4.7,6.8,1.5,4.1,6
Norway,Eliteserien,2026,25/05/2026,18:15,Sandefjord,Fredrikstad,1,1,D,,,,2.15,3.6,3.35,2.06,3.48,3.13,2.22,3.8,3.45,2.15,3.5,3.1
Norway,Eliteserien,2026,29/05/2026,18:00,Aalesund,HamKam,2,2,D,,,,2.12,3.9,3.25,2.04,3.56,3.11,2.12,3.85,3.55,2,3.9,3.25
Norway,Eliteserien,2026,29/05/2026,18:00,Brann,Sarpsborg 08,1,2,A,,,,1.73,4.33,4.35,1.66,4.09,4.08,1.74,4.7,4.6,1.67,4.33,4.33
Norway,Eliteserien,2026,29/05/2026,18:00,Fredrikstad,Start,2,1,H,,,,1.87,3.8,4,1.81,3.62,3.79,1.95,3.95,4.1,1.85,3.8,3.75
Norway,Eliteserien,2026,29/05/2026,18:00,KFUM Oslo,Tromso,0,0,D,,,,3,3.25,2.55,2.77,3.14,2.41,3,3.4,2.64,3,3.2,2.4
Norway,Eliteserien,2026,29/05/2026,18:00,Rosenborg,Bodo/Glimt,2,2,D,,,,5.1,4.75,1.58,4.68,4.4,1.54,5.4,5,1.62,4.5,4.75,1.57
Norway,Eliteserien,2026,29/05/2026,18:00,Valerenga,Kristiansund,3,1,H,,,,1.6,4.5,5.1,1.55,4.22,4.81,1.63,4.6,5.6,1.57,4.5,5
Norway,Eliteserien,2026,30/05/2026,15:00,Molde,Sandefjord,2,1,H,,,,1.62,4.33,5,1.59,4.07,4.61,1.66,4.5,5.5,1.62,4.1,4.75
